transaction_id,cardholder_id,merchant_id,merchant_category,transaction_timestamp,transaction_hour,transaction_day_of_week,transaction_amount_inr,country_code,is_international,pos_entry_mode,velocity_last_1h,velocity_last_24h,avg_txn_amount_30d,std_txn_amount_30d,distance_from_home_km,card_age_days,credit_limit_inr,is_fraud
TXN00029510,CH_004132,MER_00579,travel,2023-08-27 19:19:44,19,6,51.41,SG,1,SWIPE,3,2,79.83,274.75,46.6,1100,300000,0
TXN00005560,CH_000684,MER_00019,entertainment,2023-07-24 16:50:37,16,0,56.17,IN,0,CHIP,0,8,41.79,191.18,165.9,216,50000,0
TXN00047389,CH_004981,MER_00632,grocery,2023-07-16 19:47:26,19,6,134.8,IN,0,CHIP,0,7,134.1,2.6,142.9,1327,75000,0
TXN00010996,CH_006056,MER_00377,entertainment,2023-06-23 16:54:37,16,4,102.43,IN,0,CNP,3,7,32.18,532.56,85.9,256,100000,0
TXN00018940,CH_004551,MER_00405,utilities,2023-07-11 23:21:15,23,1,25.96,IN,0,SWIPE,2,8,37.01,108.94,69.3,1746,500000,0
TXN00050458,CH_005022,MER_00625,healthcare,2023-10-10 00:34:14,0,1,192.27,IN,0,SWIPE,3,2,91.38,255.8,217.7,767,150000,0
TXN00040136,CH_002030,MER_00108,fuel,2023-12-12 21:35:21,21,1,708.5,IN,0,CHIP,2,2,366.67,294.48,135.3,1503,300000,0
TXN00023446,CH_000049,MER_00065,healthcare,2023-04-30 05:32:14,5,6,123.66,IN,0,CNP,0,8,135.59,41.16,257.6,1237,500000,0
TXN00049796,CH_003728,MER_00175,jewellery,2023-03-21 21:07:40,21,1,617.34,FR,1,CHIP,1,8,211.46,292.83,146.8,1759,300000,0
TXN00049538,CH_001430,MER_00186,online_retail,2023-05-06 10:56:01,10,5,276.84,AU,1,SWIPE,2,3,122.18,410.38,293.5,451,200000,0
TXN00013115,CH_004006,MER_00174,healthcare,2023-10-29 04:46:48,4,6,51.47,IN,0,CHIP,0,4,116.59,559.79,76.7,1054,200000,0
TXN00046161,CH_007893,MER_00256,healthcare,2023-08-22 01:31:37,1,1,64.45,IN,0,CHIP,3,4,35.06,292.1,100.3,1294,75000,0
TXN00017831,CH_005291,MER_00290,fuel,2023-10-15 08:27:55,8,6,47.37,IN,0,CNP,2,8,125.91,408.98,211.1,664,200000,0
TXN00041106,CH_003681,MER_00227,restaurant,2023-03-15 11:57:24,11,2,697.21,IN,0,CHIP,2,6,75.3,149.94,38.4,1566,500000,0
TXN00044873,CH_001898,MER_00143,jewellery,2023-03-29 01:47:58,1,2,91.92,IN,0,CHIP,3,8,102.79,596.01,171.2,135,150000,0
TXN00011848,CH_003471,MER_00308,electronics,2023-02-19 14:00:11,14,6,36.9,US,1,SWIPE,2,5,222.71,177.4,214.8,955,75000,0
TXN00030907,CH_004456,MER_00644,grocery,2023-06-21 02:30:38,2,2,1204.45,IN,0,CHIP,2,5,181.38,313.6,234.7,367,300000,0
TXN00009155,CH_000313,MER_00463,grocery,2023-11-11 17:22:04,17,5,45.62,GB,1,CHIP,0,4,196.81,207.33,255.7,1218,500000,0
TXN00046229,CH_005623,MER_00266,healthcare,2023-05-13 20:29:09,20,5,47.71,IN,0,CHIP,2,7,283.66,269.76,40.4,991,100000,0
TXN00011182,CH_005328,MER_00181,restaurant,2023-04-17 17:22:01,17,0,240.82,IN,0,CNP,3,4,129.68,329.02,45.0,1090,50000,0
TXN00054625,CH_001626,MER_00151,utilities,2023-08-25 23:15:23,23,4,165.4,AU,1,CHIP,3,3,247.69,345.1,282.4,1153,150000,0
TXN00019115,CH_005096,MER_00180,healthcare,2023-05-05 23:57:15,23,4,271.39,IN,0,CNP,0,6,93.06,230.23,201.2,1393,50000,0
TXN00051959,CH_006974,MER_00380,jewellery,2023-11-01 10:04:45,10,2,664.15,IN,0,CNP,2,8,65.43,194.9,147.0,129,75000,0
TXN00038426,CH_001308,MER_00150,grocery,2023-05-09 10:35:18,10,1,657.87,IN,0,SWIPE,3,5,34.86,391.88,185.6,1084,500000,0
TXN00039073,CH_005337,MER_00774,jewellery,2023-05-23 04:39:23,4,1,262.71,IN,0,SWIPE,0,1,50.87,272.86,206.4,977,50000,0
TXN00012986,CH_007346,MER_00576,grocery,2023-08-24 16:37:32,16,3,75.44,IN,0,SWIPE,2,6,147.77,231.77,192.4,537,500000,0
TXN00044563,CH_005581,MER_00301,electronics,2023-07-21 14:16:30,14,4,88.35,IN,0,CNP,2,4,45.65,127.99,128.5,1537,200000,0
TXN00006226,CH_004805,MER_00202,electronics,2023-12-27 20:40:10,20,2,47.53,IN,0,CHIP,1,0,24.44,347.09,179.7,912,75000,0
TXN00011758,CH_003626,MER_00087,jewellery,2023-06-04 02:12:56,2,6,69.47,IN,0,CHIP,1,7,160.99,165.62,287.6,339,100000,0
TXN00011889,CH_003199,MER_00554,restaurant,2023-03-16 11:35:46,11,3,44.72,IN,0,CHIP,3,8,94.13,372.35,140.7,1320,100000,0
TXN00005796,CH_007612,MER_00233,online_retail,2023-06-09 09:12:27,9,4,519.63,IN,0,CHIP,2,1,66.05,358.84,103.4,410,300000,0
TXN00042242,CH_004086,MER_00364,electronics,2023-07-19 15:12:11,15,2,151.57,IN,0,CHIP,0,6,31.87,95.54,250.9,1281,100000,0
TXN00054393,CH_006553,MER_00048,jewellery,2023-09-05 18:33:06,18,1,363.14,IN,0,CHIP,1,8,87.58,466.85,279.3,1005,50000,0
TXN00007898,CH_004032,MER_00534,jewellery,2023-08-13 17:19:19,17,6,264.05,IN,0,CHIP,0,5,192.73,510.91,120.5,1542,500000,0
TXN00045627,CH_002741,MER_00626,jewellery,2023-09-15 16:18:52,16,4,44.08,IN,0,CNP,0,1,19.71,410.69,63.0,190,500000,0
TXN00006242,CH_007029,MER_00487,grocery,2023-12-01 11:38:45,11,4,95.35,IN,0,CHIP,1,4,63.98,621.05,50.2,1173,100000,0
TXN00016809,CH_002352,MER_00211,online_retail,2023-12-13 05:57:05,5,2,157.66,IN,0,CNP,1,2,49.41,576.78,10.8,61,500000,0
TXN00039879,CH_003827,MER_00357,restaurant,2023-08-21 20:40:50,20,0,299.23,IN,0,CNP,2,4,123.12,172.69,91.5,1464,50000,0
TXN00009606,CH_007106,MER_00110,electronics,2023-12-17 02:00:25,2,6,183.26,IN,0,CNP,0,1,109.55,150.78,12.5,705,200000,0
TXN00047464,CH_004342,MER_00191,utilities,2023-01-14 17:10:00,17,5,69.93,IN,0,CHIP,2,1,160.37,357.52,246.8,540,75000,0
TXN00041208,CH_004648,MER_00609,restaurant,2023-04-19 04:34:12,4,2,120.58,SG,1,CHIP,3,2,123.54,202.29,288.1,55,50000,0
TXN00010736,CH_007857,MER_00350,travel,2023-11-08 03:01:08,3,2,102.89,IN,0,CHIP,3,5,153.84,386.51,38.0,662,75000,0
TXN00007027,CH_005205,MER_00763,healthcare,2023-09-30 13:09:23,13,5,44.84,IN,0,CHIP,3,7,70.94,177.45,42.8,841,300000,0
TXN00013355,CH_005021,MER_00342,healthcare,2023-05-18 08:52:19,8,3,81.32,IN,0,CHIP,2,6,104.77,280.8,149.9,109,500000,0
TXN00017496,CH_003799,MER_00105,jewellery,2023-12-17 01:57:08,1,6,237.81,IN,0,CHIP,3,7,40.12,154.41,21.5,754,200000,0
TXN00009871,CH_003013,MER_00131,grocery,2023-03-08 13:31:36,13,2,261.0,IN,0,CNP,0,7,113.55,367.24,170.0,1629,150000,0
TXN00041735,CH_001131,MER_00739,restaurant,2023-04-18 14:30:20,14,1,648.29,IN,0,CNP,4,25,90.59,203.94,6396.9,792,100000,1
TXN00013070,CH_003953,MER_00360,grocery,2023-02-04 03:13:08,3,5,125.97,IN,0,CHIP,2,5,333.88,82.64,295.2,1045,200000,0
TXN00049866,CH_002800,MER_00105,electronics,2023-01-29 04:25:43,4,6,101.55,IN,0,CHIP,0,2,140.87,149.7,271.0,1463,200000,0
TXN00050580,CH_005194,MER_00655,travel,2023-05-07 22:48:51,22,6,67.95,IN,0,SWIPE,3,6,39.9,375.89,149.5,1239,200000,0
TXN00000543,CH_003690,MER_00245,healthcare,2023-03-31 19:44:02,19,4,145.91,IN,0,SWIPE,0,4,81.51,234.28,104.4,39,200000,0
TXN00001576,CH_003235,MER_00432,restaurant,2023-06-10 07:26:45,7,5,121.59,IN,0,CHIP,2,5,65.31,474.89,111.7,144,150000,0
TXN00012751,CH_002511,MER_00397,electronics,2023-04-13 05:29:58,5,3,44.99,IN,0,CHIP,2,1,70.96,307.74,8.2,1126,300000,0
TXN00027576,CH_003560,MER_00020,grocery,2023-05-21 01:47:00,1,6,128.49,IN,0,CHIP,1,2,226.13,101.06,21.4,1314,75000,0
TXN00037760,CH_006467,MER_00720,healthcare,2023-12-27 19:22:58,19,2,221.67,CA,1,CNP,2,3,88.1,322.54,84.3,519,300000,0
TXN00004230,CH_000643,MER_00072,entertainment,2023-03-23 03:48:52,3,3,252.03,IN,0,SWIPE,0,8,28.85,387.67,279.4,867,50000,0
TXN00005633,CH_002671,MER_00094,electronics,2023-03-31 17:55:59,17,4,64.41,IN,0,CHIP,0,2,95.56,163.49,32.8,1723,300000,0
TXN00013196,CH_007625,MER_00001,entertainment,2023-07-20 15:37:38,15,3,493.16,IN,0,CHIP,0,6,128.43,326.4,224.4,536,75000,0
TXN00053577,CH_005121,MER_00053,utilities,2023-08-07 18:33:08,18,0,524.39,IN,0,CHIP,1,2,60.08,334.76,150.8,447,300000,0
TXN00028063,CH_004925,MER_00360,grocery,2023-09-21 04:18:55,4,3,215.08,IN,0,CHIP,3,3,43.76,137.12,151.1,767,500000,0
TXN00035278,CH_001496,MER_00186,electronics,2023-09-19 13:38:01,13,1,153.83,IN,0,CHIP,3,1,43.49,418.16,152.4,1445,150000,0
TXN00005381,CH_005243,MER_00672,restaurant,2023-06-08 06:25:04,6,3,39.31,IN,0,CHIP,0,1,201.48,187.41,46.9,62,100000,0
TXN00038939,CH_002462,MER_00227,jewellery,2023-03-22 03:15:52,3,2,182.01,IN,0,CHIP,3,6,50.16,326.22,276.3,1641,50000,0
TXN00030031,CH_004898,MER_00078,electronics,2023-10-16 06:52:14,6,0,43.45,IN,0,CHIP,3,0,65.26,74.95,299.5,470,200000,0
TXN00012294,CH_005521,MER_00430,fuel,2023-12-15 04:15:56,4,4,35.05,IN,0,CHIP,3,5,56.72,375.36,51.2,1584,300000,0
TXN00054713,CH_004816,MER_00650,restaurant,2023-12-17 21:01:22,21,6,45.27,IN,0,SWIPE,3,5,89.17,154.69,248.9,249,100000,0
TXN00013050,CH_005690,MER_00113,entertainment,2023-10-26 20:00:47,20,3,58.87,IN,0,CHIP,0,4,36.32,205.11,275.1,1205,300000,0
TXN00014778,CH_007358,MER_00248,electronics,2023-08-12 14:40:19,14,5,77.41,IN,0,SWIPE,0,0,42.34,243.0,258.2,1755,50000,0
TXN00005580,CH_006691,MER_00009,entertainment,2023-06-05 13:17:29,13,0,59.32,IN,0,SWIPE,2,2,346.8,165.6,116.1,1699,500000,0
TXN00028532,CH_001931,MER_00604,utilities,2023-11-18 01:38:54,1,5,280.89,IN,0,SWIPE,1,7,143.24,148.27,96.0,480,200000,0
TXN00039989,CH_007384,MER_00032,travel,2023-07-01 08:26:55,8,5,53.43,IN,0,CHIP,3,3,49.06,183.2,56.6,1066,200000,0
TXN00031796,CH_002435,MER_00319,utilities,2023-02-13 10:06:18,10,0,296.29,IN,0,CHIP,3,0,101.03,329.24,208.4,1291,300000,0
TXN00025674,CH_004999,MER_00135,electronics,2023-07-12 19:11:56,19,2,405.26,IN,0,CNP,0,6,75.44,327.02,297.9,1357,50000,0
TXN00004765,CH_000240,MER_00528,healthcare,2023-04-05 05:32:29,5,2,140.33,IN,0,SWIPE,0,4,150.96,256.35,233.6,1572,50000,0
TXN00027461,CH_005838,MER_00346,grocery,2023-11-23 04:42:51,4,3,145.27,IN,0,CHIP,1,6,109.22,170.01,102.2,1053,500000,0
TXN00021463,CH_002292,MER_00584,entertainment,2023-08-04 11:40:21,11,4,109.2,IN,0,CNP,0,1,75.49,184.29,263.0,161,150000,0
TXN00032287,CH_005108,MER_00136,travel,2023-09-26 11:39:09,11,1,692.61,IN,0,SWIPE,3,8,478.32,329.38,95.9,1385,50000,0
TXN00006157,CH_001971,MER_00552,electronics,2023-08-08 17:33:49,17,1,96.39,IN,0,CHIP,2,1,209.55,537.42,42.2,49,300000,0
TXN00040641,CH_003481,MER_00116,healthcare,2023-02-03 11:23:05,11,4,96.25,IN,0,CHIP,1,4,67.03,504.04,77.0,53,75000,0
TXN00027550,CH_005291,MER_00528,jewellery,2023-08-24 17:58:16,17,3,26.48,JP,1,CNP,0,8,50.89,406.61,209.2,359,300000,0
TXN00019486,CH_000695,MER_00367,online_retail,2023-03-30 13:22:58,13,3,141.9,IN,0,SWIPE,3,3,119.07,350.76,244.9,685,300000,0
TXN00037935,CH_007129,MER_00443,grocery,2023-11-26 05:01:16,5,6,452.02,IN,0,CHIP,3,2,86.71,307.5,266.6,933,300000,0
TXN00040328,CH_000432,MER_00162,electronics,2023-02-12 04:50:12,4,6,48.88,IN,0,CHIP,3,3,62.54,583.34,267.8,1648,500000,0
TXN00005870,CH_004330,MER_00143,healthcare,2023-05-01 19:13:29,19,0,93.12,IN,0,CHIP,3,1,47.59,280.04,172.5,1006,50000,0
TXN00039676,CH_001622,MER_00538,online_retail,2023-12-23 17:49:06,17,5,245.16,IN,0,CHIP,2,6,88.22,405.39,112.0,986,300000,0
TXN00042326,CH_007548,MER_00020,grocery,2023-08-26 19:47:54,19,5,69.21,IN,0,SWIPE,1,0,81.25,517.74,237.2,1120,500000,0
TXN00053709,CH_001289,MER_00446,online_retail,2023-02-28 07:53:52,7,1,100.91,IN,0,CHIP,3,5,84.96,383.31,88.9,442,300000,0
TXN00017058,CH_000564,MER_00600,online_retail,2023-05-28 22:02:15,22,6,243.84,IN,0,CNP,0,8,263.36,472.02,262.3,1537,50000,0
TXN00021421,CH_006951,MER_00331,electronics,2023-12-03 20:11:45,20,6,176.06,IN,0,CNP,1,2,105.52,170.89,8.5,1486,50000,0
TXN00017295,CH_004643,MER_00092,jewellery,2023-03-25 01:22:57,1,5,211.31,FR,1,CNP,2,0,280.43,449.8,280.2,322,75000,0
TXN00017759,CH_007687,MER_00609,online_retail,2023-11-01 15:29:16,15,2,149.91,IN,0,CHIP,1,1,41.46,383.77,266.7,1082,75000,0
TXN00026616,CH_004746,MER_00463,utilities,2023-06-20 13:57:19,13,1,200.03,IN,0,CHIP,1,6,319.77,81.72,34.5,339,200000,0
TXN00044525,CH_001396,MER_00328,restaurant,2023-06-10 15:58:29,15,5,101.9,IN,0,CHIP,2,1,86.41,353.93,159.1,1631,75000,0
TXN00054800,CH_006126,MER_00749,healthcare,2023-07-29 01:25:38,1,5,147.64,CA,1,CHIP,2,4,90.9,187.41,7.6,1348,200000,0
TXN00039415,CH_002196,MER_00285,jewellery,2023-11-03 09:47:58,9,4,154.48,IN,0,CHIP,0,5,211.38,455.72,124.6,166,200000,0
TXN00046971,CH_003522,MER_00309,fuel,2023-07-14 19:59:03,19,4,24.76,IN,0,CHIP,1,6,162.96,328.24,31.1,1332,75000,0
TXN00017002,CH_001477,MER_00752,restaurant,2023-10-14 18:01:09,18,5,110.8,IN,0,CHIP,0,0,34.5,186.4,207.9,1271,300000,0
TXN00037520,CH_007458,MER_00054,restaurant,2023-03-12 15:10:46,15,6,34.92,IN,0,CHIP,3,3,80.56,397.12,269.3,1174,150000,0
TXN00022194,CH_006355,MER_00019,grocery,2023-01-02 09:08:50,9,0,33.31,IN,0,CHIP,3,7,173.77,322.75,259.7,1271,100000,0
TXN00023314,CH_000099,MER_00344,grocery,2023-02-10 18:31:44,18,4,375.17,IN,0,CHIP,0,0,62.05,274.31,294.2,42,100000,0
TXN00001143,CH_001190,MER_00755,electronics,2023-01-18 23:57:51,23,2,141.62,IN,0,CHIP,1,2,194.17,348.64,4.3,1329,50000,0
TXN00023486,CH_006058,MER_00330,online_retail,2023-06-16 03:59:59,3,4,122.97,IN,0,CHIP,0,8,204.06,219.98,54.2,1061,75000,0
TXN00026489,CH_006438,MER_00699,entertainment,2023-02-10 02:51:15,2,4,106.42,IN,0,CNP,1,0,280.1,261.54,86.6,397,75000,0
TXN00004491,CH_007729,MER_00190,restaurant,2023-05-30 04:17:49,4,1,346.89,IN,0,CHIP,0,1,256.61,405.36,204.2,1592,150000,0
TXN00042936,CH_001744,MER_00261,healthcare,2023-09-11 06:23:18,6,0,190.55,IN,0,CNP,0,1,51.24,217.07,56.4,831,200000,0
TXN00019245,CH_001878,MER_00004,grocery,2023-01-21 23:11:22,23,5,203.95,IN,0,CHIP,3,7,36.62,236.64,187.6,1493,200000,0
TXN00021071,CH_000050,MER_00780,utilities,2023-10-16 06:51:58,6,0,44.84,IN,0,CHIP,2,8,153.6,534.7,80.3,126,50000,0
TXN00005212,CH_002553,MER_00555,online_retail,2023-04-18 02:32:41,2,1,27.3,IN,0,SWIPE,0,6,173.86,267.22,285.1,849,75000,0
TXN00018190,CH_004503,MER_00008,jewellery,2023-01-19 14:47:30,14,3,92.03,IN,0,CHIP,1,0,99.64,140.2,115.2,1277,200000,0
TXN00017973,CH_000240,MER_00503,healthcare,2023-09-29 19:02:51,19,4,177.54,IN,0,CHIP,0,0,173.53,245.56,192.8,362,200000,0
TXN00033449,CH_006898,MER_00339,utilities,2023-02-05 21:07:25,21,6,101.52,IN,0,CHIP,0,5,146.61,308.08,212.5,773,50000,0
TXN00014674,CH_001343,MER_00657,jewellery,2023-12-24 11:51:30,11,6,367.34,IN,0,CHIP,0,5,39.88,1.62,280.4,888,500000,0
TXN00026574,CH_004932,MER_00567,entertainment,2023-10-01 14:48:28,14,6,2313.0,IN,0,CHIP,9,19,68.08,319.8,5066.0,401,75000,1
TXN00022788,CH_000893,MER_00502,electronics,2023-10-20 05:52:44,5,4,480.1,IN,0,SWIPE,2,7,125.84,319.98,200.7,1095,50000,0
TXN00038962,CH_000322,MER_00101,restaurant,2023-02-13 23:27:18,23,0,58.54,IN,0,SWIPE,0,4,32.42,282.2,254.2,98,50000,0
TXN00047079,CH_006154,MER_00431,online_retail,2023-07-18 10:46:22,10,1,255.1,GB,1,CNP,2,1,127.16,273.39,105.4,1349,200000,0
TXN00021549,CH_000063,MER_00232,grocery,2023-05-13 04:21:50,4,5,90.64,IN,0,CHIP,1,7,133.29,255.69,160.2,625,500000,0
TXN00021291,CH_003558,MER_00167,grocery,2023-03-04 08:49:27,8,5,63.08,FR,1,CHIP,0,7,125.81,301.87,185.1,419,300000,0
TXN00043987,CH_005285,MER_00797,online_retail,2023-11-30 00:58:40,0,3,303.42,IN,0,SWIPE,2,0,190.81,249.76,220.3,701,300000,0
TXN00042557,CH_000120,MER_00684,fuel,2023-03-27 01:58:48,1,0,74.36,IN,0,CHIP,3,7,140.58,121.85,79.7,530,75000,0
TXN00002874,CH_001355,MER_00228,travel,2023-06-02 07:22:16,7,4,48.33,IN,0,CNP,2,2,52.01,219.97,299.0,412,500000,0
TXN00042939,CH_000110,MER_00488,online_retail,2023-07-19 14:46:39,14,2,108.59,IN,0,CHIP,1,1,37.66,184.87,118.0,364,50000,0
TXN00032260,CH_006591,MER_00540,healthcare,2023-10-22 08:50:59,8,6,357.01,IN,0,CHIP,2,1,130.58,264.62,69.6,1033,150000,0
TXN00029191,CH_006280,MER_00129,healthcare,2023-05-05 14:40:47,14,4,47.96,CA,1,CNP,0,5,61.32,35.7,183.3,43,300000,0
TXN00039093,CH_007683,MER_00665,restaurant,2023-09-17 21:31:32,21,6,131.05,IN,0,CHIP,2,3,279.83,370.38,14.1,105,50000,0
TXN00049281,CH_007600,MER_00729,jewellery,2023-08-23 11:40:50,11,2,64.96,IN,0,CHIP,2,6,62.94,259.68,186.9,111,75000,0
TXN00010844,CH_005800,MER_00395,electronics,2023-05-24 00:54:41,0,2,191.92,IN,0,SWIPE,1,3,107.99,127.02,109.3,956,200000,0
TXN00011498,CH_001882,MER_00152,entertainment,2023-01-05 03:49:57,3,3,75.64,IN,0,CHIP,3,7,344.4,211.38,150.2,723,500000,0
TXN00013224,CH_005512,MER_00416,online_retail,2023-12-27 01:11:57,1,2,224.91,IN,0,CNP,2,8,172.95,296.38,248.1,357,500000,0
TXN00026226,CH_007550,MER_00529,restaurant,2023-11-13 20:01:39,20,0,79.65,IN,0,CNP,1,4,35.28,279.8,9.8,1570,75000,0
TXN00045176,CH_004575,MER_00308,online_retail,2023-01-17 00:48:50,0,1,14.44,IN,0,CNP,3,4,101.9,67.24,6.6,240,500000,0
TXN00039758,CH_001300,MER_00580,grocery,2023-10-22 11:55:48,11,6,49.4,IN,0,CHIP,0,3,62.87,357.06,194.8,1588,200000,0
TXN00011036,CH_006757,MER_00679,travel,2023-04-14 06:15:40,6,4,59.67,IN,0,CHIP,2,5,54.69,537.99,60.6,1702,200000,0
TXN00053419,CH_001514,MER_00388,online_retail,2023-02-22 20:10:17,20,2,116.64,IN,0,CNP,1,2,35.79,407.97,175.5,829,300000,0
TXN00021881,CH_001131,MER_00051,restaurant,2023-09-25 15:13:25,15,0,74.33,IN,0,CHIP,2,5,70.16,201.85,206.2,1344,100000,0
TXN00029368,CH_007181,MER_00214,electronics,2023-05-17 03:57:14,3,2,94.99,IN,0,CHIP,2,7,67.94,366.17,160.8,878,150000,0
TXN00000050,CH_006161,MER_00259,healthcare,2023-02-11 15:01:47,15,5,244.53,IN,0,CHIP,1,1,72.78,428.46,234.4,1364,50000,0
TXN00030367,CH_007712,MER_00775,electronics,2023-11-04 12:53:51,12,5,780.82,IN,0,CNP,1,3,63.37,133.94,188.2,1772,100000,0
TXN00047756,CH_004456,MER_00243,fuel,2023-08-11 06:40:19,6,4,113.18,IN,0,CHIP,1,8,109.48,436.61,118.9,1674,500000,0
TXN00047733,CH_001112,MER_00100,utilities,2023-08-26 16:13:49,16,5,91.43,AU,1,CHIP,3,8,93.46,315.42,198.6,1503,75000,0
TXN00001206,CH_001915,MER_00391,grocery,2023-01-02 18:03:52,18,0,56.88,IN,0,CNP,0,3,274.92,302.12,228.7,102,200000,0
TXN00030160,CH_002963,MER_00004,entertainment,2023-03-21 12:40:57,12,1,29.14,IN,0,CNP,2,2,108.69,373.5,273.9,1328,500000,0
TXN00039849,CH_002846,MER_00771,fuel,2023-07-14 09:48:54,9,4,86.76,IN,0,CHIP,2,8,64.63,735.71,208.9,718,150000,0
TXN00003851,CH_007192,MER_00058,utilities,2023-01-03 11:07:40,11,1,102.11,IN,0,CHIP,1,8,121.61,312.74,269.2,139,500000,0
TXN00027411,CH_006647,MER_00141,grocery,2023-02-01 03:48:41,3,2,92.54,IN,0,SWIPE,1,5,214.02,236.13,159.8,101,50000,0
TXN00033017,CH_004381,MER_00789,online_retail,2023-02-27 03:44:43,3,0,55.32,IN,0,CNP,0,8,108.36,71.24,206.9,988,100000,0
TXN00037094,CH_003471,MER_00165,healthcare,2023-01-06 11:35:50,11,4,138.04,IN,0,CHIP,0,7,160.82,328.79,177.5,957,500000,0
TXN00030407,CH_002855,MER_00033,restaurant,2023-06-06 11:43:20,11,1,56.72,IN,0,SWIPE,2,0,219.68,285.35,32.1,477,200000,0
TXN00022684,CH_007194,MER_00179,fuel,2023-06-03 16:10:03,16,5,18.78,SG,1,CHIP,0,3,298.98,422.56,294.2,724,300000,0
TXN00046918,CH_006163,MER_00421,healthcare,2023-11-28 06:44:19,6,1,164.49,IN,0,CHIP,3,5,62.62,342.86,208.0,882,500000,0
TXN00014703,CH_007818,MER_00077,healthcare,2023-07-19 23:31:33,23,2,240.14,IN,0,SWIPE,3,6,34.5,97.15,77.2,1539,150000,0
TXN00015240,CH_007911,MER_00223,grocery,2023-05-28 06:34:35,6,6,33.63,IN,0,CHIP,3,0,35.33,231.48,148.1,1715,50000,0
TXN00054960,CH_004618,MER_00783,entertainment,2023-11-12 12:37:31,12,6,38.53,IN,0,CHIP,1,3,91.71,293.88,30.4,177,150000,0
TXN00028501,CH_005496,MER_00736,grocery,2023-11-12 16:54:58,16,6,41.51,IN,0,CHIP,1,1,97.06,270.7,145.8,1268,150000,0
TXN00049782,CH_002894,MER_00257,healthcare,2023-04-30 02:12:22,2,6,471.53,IN,0,CHIP,1,7,82.66,269.41,174.9,774,150000,0
TXN00002154,CH_007169,MER_00409,jewellery,2023-09-04 04:11:34,4,0,1296.67,AE,1,CNP,0,4,52.67,390.62,140.6,523,75000,0
TXN00003039,CH_004417,MER_00390,entertainment,2023-09-28 03:29:24,3,3,260.78,IN,0,CHIP,0,5,305.78,212.05,181.3,1040,300000,0
TXN00024707,CH_001845,MER_00261,grocery,2023-07-01 12:05:44,12,5,211.72,IN,0,CHIP,2,3,49.97,413.26,34.6,212,100000,0
TXN00006162,CH_007987,MER_00482,grocery,2023-06-04 08:05:42,8,6,22.71,IN,0,CNP,3,2,158.12,241.37,182.5,1401,300000,0
TXN00001528,CH_000072,MER_00681,electronics,2023-06-17 04:09:38,4,5,143.32,IN,0,CHIP,0,3,162.12,174.59,210.2,781,100000,0
TXN00035123,CH_005551,MER_00071,restaurant,2023-12-07 13:46:11,13,3,71.67,IN,0,CNP,3,6,80.61,158.45,213.6,1428,500000,0
TXN00035886,CH_003557,MER_00658,grocery,2023-10-25 02:17:21,2,2,228.88,IN,0,SWIPE,2,0,179.41,437.47,181.6,529,300000,0
TXN00007618,CH_007273,MER_00646,electronics,2023-12-20 13:45:19,13,2,443.24,IN,0,SWIPE,3,6,51.2,229.72,24.1,659,150000,0
TXN00001304,CH_003791,MER_00533,electronics,2023-03-30 03:46:46,3,3,49.08,AE,1,CHIP,2,2,214.34,28.69,266.2,1688,150000,0
TXN00001146,CH_002794,MER_00791,utilities,2023-10-09 14:42:06,14,0,56.79,IN,0,CHIP,2,1,132.02,407.38,234.6,903,300000,0
TXN00013563,CH_006686,MER_00063,online_retail,2023-12-29 18:09:10,18,4,69.81,IN,0,CNP,0,4,362.44,448.78,265.8,252,200000,0
TXN00004370,CH_003215,MER_00593,electronics,2023-04-07 05:36:59,5,4,142.65,SG,1,CHIP,0,1,138.56,267.48,211.4,838,100000,0
TXN00049979,CH_001482,MER_00753,online_retail,2023-03-12 03:57:38,3,6,142.22,IN,0,CHIP,1,2,114.63,175.29,190.2,1607,500000,0
TXN00046199,CH_003990,MER_00621,healthcare,2023-12-30 12:34:31,12,5,259.61,IN,0,CHIP,2,0,290.79,379.0,176.3,1129,300000,0
TXN00047034,CH_003789,MER_00410,travel,2023-12-17 23:02:18,23,6,706.35,IN,0,SWIPE,2,5,98.14,402.93,151.1,1486,75000,0
TXN00035879,CH_000719,MER_00787,grocery,2023-04-30 21:02:57,21,6,44.64,IN,0,SWIPE,3,1,118.68,427.58,221.4,1379,500000,0
TXN00007655,CH_001544,MER_00387,electronics,2023-02-03 17:37:01,17,4,376.94,IN,0,CNP,1,1,158.03,448.86,94.1,518,100000,0
TXN00024740,CH_005173,MER_00165,electronics,2023-02-08 01:13:51,1,2,96.71,IN,0,CHIP,3,4,109.35,278.97,28.9,1589,100000,0
TXN00046167,CH_001201,MER_00515,healthcare,2023-04-08 18:08:33,18,5,417.03,IN,0,SWIPE,1,2,122.93,390.56,283.2,791,300000,0
TXN00009698,CH_002259,MER_00198,online_retail,2023-06-29 19:04:12,19,3,162.24,IN,0,SWIPE,3,8,156.44,53.41,141.9,1023,50000,0
TXN00027192,CH_005869,MER_00746,utilities,2023-03-29 00:30:21,0,2,138.68,IN,0,CHIP,3,6,116.36,257.45,200.8,1046,150000,0
TXN00017300,CH_002507,MER_00424,fuel,2023-07-26 22:06:03,22,2,424.66,IN,0,SWIPE,2,7,43.8,351.83,47.7,1139,100000,0
